y,z0,z1
5,-6.934215,1.1251905
5,-7.405084,1.7967356
5,-6.6614,3.478383
5,-6.5807295,3.9119978
5,-8.231179,2.8875759
5,5.496709,-3.7376852
5,4.3740244,-3.5021453
5,6.4662538,-4.1250095
5,4.243866,-3.8022027
5,-0.30928773,-3.6639524
5,4.35878,-3.1958458
5,3.8308308,-4.246718
5,4.3111544,-5.030328
5,6.1018996,-4.157725
5,5.461692,-3.8891163
5,7.2503414,-3.7387707
5,5.41955,-4.4567304
5,6.0979495,-5.884127
5,5.562758,-5.5782824
5,6.2724423,-4.530941
5,6.5047526,-4.6615953
10,-7.110262,1.2283866
10,-7.063762,1.7486434
10,-7.7438793,1.9624131
10,-7.350253,2.0028486
10,-3.0748518,3.803041
10,-3.2978392,3.1279533
10,-2.1553164,3.0609438
10,-4.9411116,1.2953335
10,-4.340811,2.1989508
10,-3.6754189,1.9700431
10,-3.5630002,2.8727798
10,-4.83,2.2470522
10,-4.6978064,2.226698
10,-4.190451,3.2401438
10,-5.573843,3.4762425
10,-3.8162925,4.9069576
10,-3.8238873,2.7073803
11,-3.0926886,1.5378625
11,-4.553131,0.48054004
11,-5.1865473,0.6983805
10,-4.869358,3.8391323
10,-4.692296,2.1313927
10,-3.8713307,3.8667676
10,-3.8826416,3.069134
10,-3.6871307,1.3828312
11,-4.843768,2.636547
11,-3.8317676,4.321305
11,-5.12342,3.0359364
11,-5.205312,2.7085717
5,-5.1177197,2.038669
5,-6.252201,1.7784423
5,-4.369622,2.6965442
5,-4.5292573,0.006311834
5,-4.4382634,1.7638332
5,-5.4682527,2.1422338
5,-3.5253522,2.9545197
5,-5.362011,0.11823809
5,-2.688064,5.4720545
5,-4.633868,0.20673549
5,-5.0692506,0.25616717
5,-4.452913,0.56560415
5,-4.82698,1.9478494
5,-4.2738624,0.9319726
5,-5.5234075,-0.2776
5,-3.727327,4.0706077
5,-6.6321793,1.9690133
5,-4.642485,1.8631537
5,-4.7021275,0.21017815
5,-0.54306036,3.2924807
5,-5.014095,-0.13570935
5,-3.8244858,0.47179687
5,-3.1535096,-0.78515494
5,-3.4688034,1.6998317
5,-4.4472003,2.1761718
5,-4.2044883,1.325335
5,-4.335838,1.2779092
5,-2.7868316,3.439083
5,-2.0879,1.4404716
5,-4.0340033,1.1875012
5,-4.378588,0.9862827
5,-1.2126367,2.2118576
5,-3.339861,1.3078008
5,-3.5088897,2.7062411
5,-3.0819154,1.5257026
5,-4.2031913,2.9853985
5,-4.6336436,0.32820097
5,-4.771803,3.443191
5,-4.838868,1.623626
5,-3.5073583,1.0574336
5,-3.0024142,0.63168764
5,-0.96366906,2.8787997
5,-2.9774113,2.5640855
5,-7.130434,2.041812
5,-5.7450128,0.6289154
5,-5.6987743,0.67118984
5,-3.6948218,1.3982925
5,-5.6222444,0.6784954
5,-6.1728497,1.0747323
5,-6.3505707,0.09512043
5,-5.6228423,3.1218567
5,-4.371369,2.3111916
5,-6.4814878,3.8989687
5,-6.4907575,-2.2133508
5,-5.3013973,0.8594347
5,-4.431713,3.1874886
5,-3.3621998,-0.060242176
5,-3.7212114,1.9082687
5,-4.516604,0.43199587
5,-4.030944,1.1841795
5,-3.252624,1.2905178
5,7.4196453,-2.548098
5,8.088604,-3.1726367
5,2.021129,-3.2454798
5,9.055911,-1.8077973
5,5.675033,-4.184611
5,9.024163,-2.746538
5,9.933145,-1.8833762
5,11.862224,-1.0148338
5,10.419963,-0.8454634
5,8.612084,-3.2347796
5,7.186639,-4.573844
5,4.5857067,-6.2790194
5,10.0486555,-2.7509155
5,9.591128,-3.4679763
5,12.563305,-1.092692
5,8.81399,-4.5468416
5,9.179838,-2.5730643
5,11.774146,-2.1409352
5,7.0229273,-4.898034
5,10.15693,-4.3595223
5,7.4024315,-4.4674687
5,8.230914,-3.964005
5,6.721785,-3.6633213
5,2.6549394,-4.322132
5,11.062418,-3.399692
5,9.563486,-4.073026
5,10.0882435,-3.4988153
5,10.574122,-0.6469468
1,1.163463,-5.169454
1,2.614335,-3.6633444
1,10.053746,-2.95935
1,1.1983418,-5.6625166
1,3.597142,-6.031333
1,4.0524325,-4.712226
1,6.144279,-4.1859283
1,3.8187015,-4.3030214
1,0.83771014,-4.7374163
1,5.846628,-5.462018
1,1.4842417,-5.150264
1,0.20621848,-6.515046
1,1.2725322,-6.918977
1,4.9594626,-4.487922
5,-1.5936941,3.889613
5,-3.1514401,4.191133
5,-2.6256185,5.152748
5,-2.2400534,5.8168077
5,-3.987804,2.4703367
5,-2.1477818,1.4235039
5,-1.2378241,5.2503247
5,-3.0502298,5.3279076
5,-5.2281446,-2.8946533
1,7.3696256,-2.502058
5,8.490155,-3.227438
1,8.29251,-3.4561794
1,7.4710917,-7.000043
5,6.3961263,-4.0285153
1,9.324374,-4.345756
1,7.791152,-4.0550737
1,7.7408047,-6.650135
1,1.7283816,-6.8326373
1,9.346981,-3.2546217
1,10.56341,-5.8734407
1,6.965583,-4.7987137
1,6.873882,-3.1522462
5,9.170189,-3.0399582
1,5.432952,-4.298272
5,7.749449,-6.1974716
5,8.244751,-5.3384266
5,-5.311337,0.82307523
5,-4.8552237,-0.56440616
5,-2.9859335,1.461383
5,-2.8326168,2.0267582
5,-5.9638286,-0.21320727
5,-4.539637,-0.7906567
5,-4.8393984,3.4925678
5,-6.3844886,2.5741057
5,-3.7968159,3.2378623
5,-4.2081785,2.7904208
5,-2.1061726,0.9996999
5,-5.125218,0.712934
5,-3.4076586,1.0646126
5,-4.816434,1.6428282
5,-5.200677,1.7415102
5,-2.2969403,1.9415997
5,-5.5647807,0.7779126
5,-3.5675569,1.5529153
5,-2.3026822,0.43675625
5,-5.0077124,2.2435517
5,-2.9966218,1.3037908
5,-2.1643996,1.5241839
5,-4.6351466,1.7082217
5,-4.0425396,2.8672671
10,-4.082438,3.3186831
10,-6.2755795,2.4088862
10,-6.275157,2.5716007
10,-5.37419,0.99479616
10,-3.0453787,2.0588975
10,-1.5094044,5.643246
10,-4.7084866,1.9710933
10,-3.6574354,2.264884
10,-4.9019923,3.914702
5,10.171276,-1.5395709
5,10.590038,-4.17717
5,8.041287,-4.033827
5,9.458534,-4.2525377
5,11.318855,-0.090248466
5,8.403944,-2.3649378
5,10.572395,-2.4600277
5,9.412831,-2.346735
5,9.824608,-5.449233
5,10.608016,-2.021107
5,9.4326,-2.916307
5,9.093546,-3.1063962
5,11.26584,-1.6556216
5,11.153341,-3.3128176
5,11.337215,-1.1483514
5,10.817264,-3.4074292
5,10.061846,-1.4201975
5,12.323987,-2.2208004
5,11.870835,-1.8357968
5,11.109149,-1.68819
5,9.606418,-3.1172132
5,8.971086,-4.020821
5,10.101043,-1.376532
5,11.273073,-2.7184362
5,9.703079,-4.85231
5,9.888431,-3.76061
5,10.786737,-2.30907
5,10.56336,-5.3989525
5,11.611547,-7.2823434
5,11.845657,-3.4182804
5,13.51624,-0.11039769
5,9.134617,-6.678727
5,12.776372,-2.5071566
5,9.653907,-3.7092495
5,1.1302674,-4.751313
5,1.2141129,-5.5644264
5,1.7118044,-7.438875
5,4.090735,-5.8396225
5,3.5336702,-4.5218253
5,4.4679174,-6.238555
5,-3.132884,-6.3811398
5,-4.936154,-4.5536594
5,-2.7144527,-6.0786576
5,4.7284937,-5.009706
5,-2.034552,-3.6413655
5,-1.3703787,-5.302429
5,-3.1930704,-4.7024126
5,0.39380932,-3.884843
5,3.7385852,-4.4954343
5,4.0062304,-3.9781964
5,-3.8753572,0.4185549
5,-5.138947,0.7993071
5,-5.195581,1.242085
5,-6.603482,1.0491605
5,-4.701911,1.9988372
5,-4.4762874,2.4048338
5,-4.295002,0.8310423
5,-4.4575458,0.6232515
5,-6.201369,0.7176211
5,-2.602128,1.7635013
5,-4.0987334,-0.18403152
5,-3.5159001,-0.31131613
5,-4.4956446,-0.17825782
5,-4.026354,0.060065836
5,-3.5370536,-0.113053024
5,-5.2887087,0.1406796
5,-3.5425498,-1.3664483
5,-2.7652457,3.4048917
5,-3.292353,3.3653517
5,-4.045529,3.3530698
5,-2.9642234,1.8900903
5,-4.3564396,1.6056648
5,-3.8471665,2.337085
5,-5.262648,1.1512783
5,-4.238784,2.2425332
5,-1.2060249,3.409838
5,-4.354929,1.8939992
5,-3.3995771,3.228303
5,-4.0988865,1.8895836
5,-5.702994,2.0044417
5,-3.308084,2.9887488
5,-4.139815,0.22141898
5,-4.6097493,2.133243
5,-1.827906,2.7234256
5,-4.414736,1.4728874
5,-1.8398936,2.848911
5,-4.2515574,1.6429248
5,-2.281017,2.308614
5,-2.6353667,2.9320807
5,-0.17632954,3.1489837
5,-3.5394006,-0.038658738
5,-4.7734404,-1.6170504
5,-0.71611637,3.495873
5,-2.9264457,0.06445271
5,-2.6163695,2.9145694
5,-1.8058718,3.8956923
5,-4.255857,2.5745423
5,-5.7321477,2.8084238
5,-3.2893476,3.6145139
5,-3.5702505,1.9999242
5,-1.1318986,4.635203
5,-1.8415639,4.440446
5,-2.6357555,3.4795241
5,-5.1675744,1.4203309
5,-2.7815292,3.876299
5,-3.4507737,3.4547272
5,-4.1499496,0.14268374
5,-2.2713509,0.3844645
5,-1.7248936,4.244541
5,-3.4484608,0.29854423
5,-2.9618235,3.983216
5,-3.877124,2.8822272
5,-3.1804984,3.9907506
5,-6.2360606,3.4749322
5,-6.903385,3.9870715
5,-7.0710807,3.9610877
5,-6.908659,2.2313585
5,-7.834088,5.1353874
5,-4.869292,3.094665
5,-7.461572,4.2687335
5,-6.134556,4.9489684
5,-6.702977,4.3052206
5,-7.922997,5.78164
5,-6.740996,2.6809125
5,-6.3920555,4.0648217
5,-6.460554,5.5674915
5,-7.4478736,1.5916919
5,2.4542232,-3.366342
5,3.0872529,-2.9347532
5,4.502618,-2.8150988
5,2.1040075,-3.4603763
5,4.803175,-3.6983933
5,4.7906094,-1.7547494
5,5.2963567,-3.4088714
5,-1.5646247,-0.8220553
5,0.9389204,-2.5045319
5,-0.20923215,-2.388572
5,-3.7848835,-3.4710307
5,-0.2041471,-2.2801564
5,-2.4971137,-0.34338772
5,-3.2047763,-2.6359396
5,-2.1731813,-0.5605059
5,-2.3769805,-0.7442551
5,-1.2257109,-2.289181
5,-0.8610265,-0.028738737
5,-0.7434983,-3.1033673
5,1.3101095,-2.449339
5,0.018949866,-1.0145149
5,-2.4268947,-0.7800919
5,-3.2524173,-2.2316256
5,-1.9315541,-2.0243146
5,-1.2126814,-0.8200679
5,0.07842851,-1.3276653
5,2.4092624,-3.7150352
5,0.3020559,-3.0578003
5,2.6370568,-4.1261964
1,-6.9617963,-0.99023306
1,-6.328738,2.8357391
1,-5.6784086,1.3927943
1,2.1767633,-4.130832
1,4.813296,-3.5379138
1,3.7107706,-4.03168
1,3.0227826,-3.1447291
1,-6.0801873,1.5071697
1,-5.3212276,1.4606655
1,-6.753469,1.6651258
1,-6.084108,2.655014
1,-6.339176,1.8125851
1,-6.1877475,2.3516316
1,-6.104588,2.0178828
1,-5.884386,3.0096803
1,-5.090831,1.8852572
1,-6.437036,2.2859285
1,-5.707742,3.4060237
1,-4.5333557,0.8088627
1,-5.523555,2.8424692
1,-5.3548074,2.1630073
1,-6.437902,1.4223403
1,-6.289224,1.4370029
1,-5.3719254,2.199276
1,-5.9385905,2.168023
1,-5.8421288,1.9540913
1,-6.5546994,1.4484793
5,-6.676763,1.4516051
5,-3.9236012,2.3332632
5,-7.5383887,2.633922
5,-6.252892,2.8149238
5,-4.988832,3.1795757
5,-6.9622464,3.2535565
5,-5.845739,1.6652745
5,-6.5756426,-0.07872057
5,-7.073056,1.6135943
5,-5.832503,2.3896084
5,-6.8789907,2.3004258
5,-6.342642,4.0887837
5,-5.45085,3.8210256
5,-5.0150127,1.7157111
5,-5.6075106,3.3733745
5,-6.5221434,1.1346912
5,-3.6521134,-0.48058236
5,-6.770844,1.888486
5,-7.631937,1.4205921
5,-6.250816,1.1791049
5,-4.657505,0.6725187
5,-5.483573,2.3269491
5,-7.3940425,2.1858995
5,-6.324456,1.1155536
5,-6.5955987,0.57998943
5,-6.6525216,2.9922783
5,-6.771128,1.766007
5,8.278696,-4.037244
5,6.056022,-4.6481657
5,5.7805986,-3.5840232
5,6.612055,-4.733259
5,6.572488,-2.9670825
5,8.120017,-4.481476
5,5.5489354,-5.1339474
5,6.0750303,-3.7778008
5,5.753895,-2.5648084
5,3.1433454,-2.5375395
5,6.920602,-4.011653
5,6.496019,-1.2756655
5,5.133528,-4.9667625
5,5.433604,-3.6890483
5,-4.681323,0.41619778
5,-4.1873603,-0.29448557
5,-5.236569,0.93545425
5,-4.8372884,0.4297556
5,-5.3900433,0.9673297
5,-3.6520596,-1.374586
5,-6.9895744,2.2073853
5,-5.0227704,2.3075356
5,-6.2496,-1.1212081
5,-3.3857684,1.852646
5,-5.4785132,2.9041636
5,-6.093984,0.060251415
5,-4.378007,2.101673
5,-5.930902,1.4838519
5,-6.2630463,0.6603174
5,-5.216189,0.82727325
10,-6.7450433,6.033993
10,-5.3468876,3.8938613
10,-6.5485497,2.7132144
10,-6.8084106,4.4339557
10,-7.012645,1.794291
10,-6.775563,2.5051289
10,-6.495327,4.305736
10,-6.1555243,3.988268
10,-5.77653,4.1465263
10,-6.1951423,4.5185766
10,-5.1808515,2.8009677
10,-6.9694877,4.6949816
1,-3.1112063,-0.98427904
1,-4.549634,-1.8985492
1,-2.7800179,-0.2044394
1,-5.6501703,-0.99906206
1,-4.2297654,-1.3838449
1,-5.030687,-0.11005154
1,-3.5698144,-1.1561652
1,-2.232067,-0.9679318
1,-4.677465,-0.12137146
1,-3.2906065,-2.3937593
1,-6.2733803,0.11041367
1,-6.47766,3.9518256
1,-5.4275503,0.838773
1,-3.528143,-0.34191096
1,-5.9382973,0.07996252
1,-6.1713376,3.2032032
1,-3.6960857,-1.6544143
1,6.6295905,-4.5577736
1,9.726797,-2.4982662
1,7.9335985,-4.0104523
1,8.747666,-4.9071436
1,8.220828,-2.5308294
1,6.9992228,-4.2359734
1,9.132523,-3.1984406
1,6.2806115,-4.4032264
1,6.333855,-3.605182
1,7.1407447,-4.7061386
1,7.0212436,-3.4772315
1,9.44328,-4.7517347
5,-7.510136,2.3385792
5,-7.681878,1.9316357
5,-7.217005,3.754122
0,16.838701,12.90805
0,17.010307,13.326823
0,16.05903,13.944804
0,16.21036,13.705692
0,16.694363,13.032872
0,17.07301,13.301836
0,17.41994,13.990222
0,16.371622,13.288289
0,14.973303,12.194838
5,6.383208,-2.276509
5,6.172856,-3.760249
5,4.840746,-3.602275
5,6.717989,-2.6113734
5,5.8490458,-2.6166954
5,6.1807175,-3.4512072
5,7.3895245,-1.4648454
5,5.3368883,-4.5049996
5,6.837231,-2.8409324
5,6.6857615,-2.1741037
5,5.403204,-4.2886715
5,2.4629228,-2.9411662
5,6.629058,-4.107995
5,4.9585814,-2.9174755
5,4.904097,-3.6477697
5,9.019264,-4.3130093
5,4.0735373,-3.5344472
5,6.3879585,-3.6721172
5,3.8486607,-3.836102
5,8.138112,-4.506656
5,6.6101756,-5.2037644
5,-5.1533074,1.3332487
5,6.051767,-3.4868093
5,8.370683,-2.0838344
5,5.871979,-2.6034095
5,6.8656535,-4.1342487
5,6.5773096,-1.9317782
5,3.055283,-3.5208435
5,7.4400744,-2.4782655
5,6.585881,-2.7856197
5,-6.7083335,1.007966
5,8.803108,-4.7887735
5,-4.2018776,-0.7379686
5,3.2674086,-2.583189
5,4.2013187,-3.407022
5,-4.6066113,-1.8018801
5,-3.8523464,0.6784656
5,0.24921006,-2.843933
5,6.2059674,-3.2644622
5,4.812806,-2.0701299
5,6.4430733,-2.30797
5,7.561615,-1.9554029
5,6.7266145,-5.2825103
5,-0.35523126,-2.5907602
5,1.8041853,-3.2847476
5,2.8051283,-4.0129905
5,6.5682096,-4.5897856
5,6.8394656,-2.9370625
5,7.305569,-2.6882148
5,7.3619995,-3.9842625
5,5.653474,-4.4667983
5,2.243472,-3.4544673
5,-6.894722,-0.35131115
5,0.108184576,-3.9312482
5,4.4456167,-3.751014
5,-4.6385984,0.87485397
5,0.0032472014,0.018274546
5,1.0801167,-2.3613229
5,7.910147,-4.2647223
5,9.557738,-4.4624996
5,7.974375,-3.517784
5,9.44947,-3.23543
5,-6.8667507,0.7499337
5,5.634135,-3.7773142
5,2.0775445,-3.9561944
5,3.7400413,-4.277345
5,4.955617,-2.1817174
5,5.3737254,-1.4825821
5,5.6775107,-1.4535587
5,-6.832054,-0.02050525
5,8.633377,-4.8106623
5,6.0731487,-3.9220495
5,6.400344,-3.260449
5,5.555861,-3.4788587
5,-6.891687,0.19371909
5,5.0416417,-3.6292522
5,7.1589136,-4.657133
5,6.131364,-2.6475701
5,8.118281,-5.1299567
5,2.3354068,-3.5650861
5,2.4242575,-1.7392399
5,7.086472,-3.977006
5,7.3003535,-2.8746219
5,8.132247,-5.0975313
5,7.6739063,-2.6995552
5,5.4368553,-2.6672826
5,5.523822,-2.5782254
5,4.151417,-1.8475043
5,-1.5783994,-2.8486736
5,5.017001,-2.3046803
5,6.5171747,-3.7055857
5,1.8893982,-1.356141
5,0.33168143,-2.7162697
5,-0.48489165,-2.4865615
5,-2.0537534,-4.064213
5,5.482237,-1.7305436
5,6.59788,-1.486917
12,-5.0251346,0.6110766
12,2.354471,-2.8602042
12,0.30665603,-2.3425388
12,-0.34886944,-2.630774
12,-6.063307,-0.1918794
12,-6.8136344,3.7229803
12,-6.441987,3.8460448
12,-6.604617,3.2305562
12,-5.467272,-0.6064323
12,-6.088347,0.4604717
12,-3.4598703,1.3610538
0,17.118624,14.421299
0,17.00634,14.764598
0,16.856173,14.081056
2,-6.4158096,3.2399378
2,-5.7756186,4.3867736
2,-6.6889625,5.0192246
12,-6.912576,2.9337418
12,-7.053533,4.387315
12,-6.562776,4.632741
12,-6.9786882,3.239488
12,-7.235077,3.8584726
9,8.217899,-3.500283
9,3.6172183,-8.662689
5,7.7753205,-8.654838
5,7.995723,-9.207846
8,5.8645244,-5.2201295
5,-3.3525805,-1.2679088
5,-4.3238697,-0.95287824
0,10.55615,5.3324275
0,9.042225,4.758335
5,8.5585985,-10.295588
0,10.826553,5.937124
8,4.9529543,-6.391031
5,6.4989524,-8.837681
11,-4.997205,-0.1215854
5,5.1469603,-8.518196
0,-5.4302907,1.2962596
0,-5.275129,0.20877439
5,8.907796,-8.692004
5,8.659908,-7.367089
2,-4.7068634,0.18335082
2,-5.559146,1.2642863
2,-4.683092,-0.7621107
5,-5.0068665,-1.4355582
5,-4.7095704,-0.6275631
0,9.402275,5.5827227
3,7.43001,6.0469284
5,6.3697906,4.4600506
10,7.6549473,5.1631274
5,8.220157,-7.7765594
5,6.450812,-8.526335
5,6.4731236,-8.00736
5,6.4252377,-8.384041
5,7.890551,-6.9094133
5,6.9986987,-9.334175
5,6.2034454,-8.558377
5,8.108058,-7.144141
5,5.8321724,-8.111203
5,7.8981876,-8.734913
5,7.0537567,-6.6990995
5,4.5990887,-8.061829
5,5.99751,-7.0213003
5,8.825319,-6.8600745
5,4.8726063,-7.8738313
5,8.037058,-7.402912
5,7.4616437,-7.733935
5,6.955843,-7.0651665
5,6.3642993,-8.059406
5,8.343496,-8.098203
5,8.648956,-6.907542
5,8.577944,-8.651401
5,9.135979,-8.020938
0,7.621242,3.649919
0,10.09321,5.767636
8,4.8404117,-7.8473554
0,9.52056,3.4140582
0,8.825092,4.307654
8,4.870021,-5.844393
0,8.965301,4.458001
7,5.9261928,-6.821019
0,8.601077,3.7922673
7,-2.6328588,-2.7373195
8,7.7506275,-7.363182
0,9.232578,4.9124813
0,9.822096,4.2350216
0,8.950738,4.200325
0,9.031695,4.525503
8,5.0264025,-5.4998894
0,9.873516,5.252275
0,10.722195,4.964123
8,6.0406294,-6.966281
4,8.4345455,3.800404
8,4.7296505,-7.4219685
4,9.541452,4.721166
8,5.836902,-6.751446
0,7.802352,3.9089494
4,9.805245,5.614279
4,9.710577,3.763217
8,4.990636,-6.880492
0,8.542318,4.105057
4,8.762687,5.554598
4,8.701089,4.783258
