y,z0,z1
5,5.1047416,5.4700685
5,6.805162,5.6029577
5,2.8019862,-0.11466093
5,5.4518857,4.4055505
5,5.7343144,5.819899
5,-3.3762877,-2.3942447
5,-2.2822442,-5.858491
5,-1.599891,-4.4325333
5,-3.1901658,-4.015159
5,-2.0323706,-3.896076
5,-2.7605693,-3.3823824
5,-2.6402485,-3.7205205
5,-2.5746853,-4.9022756
5,-2.798835,-3.3044019
5,-2.1683936,-0.8481021
5,-2.2741833,-8.303357
5,-3.0073795,-5.0082417
5,-3.71551,-2.5783768
5,-2.4748673,-4.9234605
5,-3.0078738,-2.541677
10,-1.6063919,-3.325858
10,-3.8920054,-0.22814101
10,-3.3194833,-3.1873643
10,-3.3543863,-3.9700685
10,-4.11023,-1.0679387
10,-1.4917332,-3.2524886
10,-2.3763754,-4.569269
10,-2.0106294,-2.8282576
5,1.8215278,-3.2397165
5,0.525412,1.4229102
5,2.3498197,-0.07365894
5,1.2162769,0.58757174
5,1.4265265,-1.4916656
5,2.397668,-2.0534148
5,-0.19007277,-2.7154422
5,2.2831147,-1.2094294
5,0.8581668,-1.3937354
5,1.842243,-2.6050074
5,1.903874,-0.5283979
5,-0.32142115,-0.056251466
5,-0.29009938,-2.2556293
5,1.5019832,0.455392
5,1.4456258,-0.11628926
5,-0.33643466,-2.9466572
5,-1.3724191,-0.69172907
5,-0.039838135,-0.13245392
5,-2.6748664,-1.3187819
5,0.4952234,-3.6301167
5,0.058624208,-1.3671346
5,0.22796455,-2.5273983
5,0.5806571,0.1471026
5,0.05804336,-1.1668494
5,-1.2801586,-2.0826664
5,2.5024915,-1.3876755
5,0.589781,-1.9720526
5,1.5582242,-1.5191456
5,0.13082077,-2.6607099
5,-0.9841294,-4.111602
5,-0.4626422,-2.6295545
5,-0.39727163,-1.2665939
5,0.08663285,-2.88445
5,0.9948935,-3.450311
5,-1.905491,-1.804296
5,-2.6533005,-2.9138873
5,0.050795704,-1.291112
5,-1.8910822,-1.418648
5,-1.2681906,-3.9032328
5,-0.17968518,-3.1659558
5,-0.0009822845,-2.3828166
5,-1.20296,-3.0760462
5,0.32871366,-1.6537824
5,-0.2913189,-1.4381458
5,-1.5561142,-1.1181364
5,-1.011044,-2.3435345
5,-0.93049395,-1.992901
5,0.81164044,-3.6607423
5,-0.8154591,-1.4733799
5,-0.8866348,-0.099895716
5,-2.6233373,-3.7033687
5,-0.801108,-3.3920722
5,6.020118,2.4024847
5,5.1222987,3.465532
5,5.766621,2.6669104
5,8.670934,1.929102
5,7.288472,2.8894653
5,5.3496094,2.6498523
5,6.867789,2.819701
5,4.857785,2.295739
5,8.301993,2.8250632
5,5.151309,3.7230191
5,5.0559793,3.4708867
5,6.4325037,5.197267
5,0.75805235,-1.1185935
5,5.702858,1.854154
5,6.561032,4.114048
5,7.7167864,2.4835117
5,8.645842,2.8836908
5,5.7934036,3.6630547
5,6.8972583,3.164224
5,6.058502,3.477399
5,7.4055796,2.4040256
5,5.174529,4.8663077
5,5.006902,2.657214
5,6.524243,0.8488531
5,6.7307324,4.741275
5,6.103871,2.4817238
5,6.20941,1.9431593
5,6.213371,1.8072441
5,6.693156,2.6432357
5,5.3794956,4.0085726
5,7.1319904,3.26685
5,7.708842,3.1191485
5,5.5613713,2.8450003
5,6.0122747,0.59466094
5,8.043101,1.873923
5,6.602515,1.4844391
5,5.528042,3.7689345
5,6.1280484,3.2527366
5,6.8471203,2.69689
5,7.753208,2.9776525
5,4.999997,3.4026067
5,11.016981,-0.35500324
5,4.3563776,1.8389004
5,-2.570782,-3.276558
5,-0.47987628,-4.761722
5,-2.816169,-2.2010562
5,-2.1549478,-4.9957237
5,-2.6075816,-3.2813756
5,-1.6141275,-0.8037896
5,-2.415494,-3.240828
5,-2.4472227,-5.492897
5,-2.9258912,-2.8180485
5,-3.0365725,-3.7584953
5,-4.3326554,2.7322998
5,-5.093407,0.029380858
5,-2.7261446,-2.213345
5,-2.731466,-3.051735
5,-3.094831,-1.2731282
5,-3.5319567,-2.2278244
5,-3.2941892,-2.3942304
5,-3.128687,-1.5874555
5,-1.8345463,-3.4365969
5,-3.3669026,-2.582265
5,-4.5242343,3.3848002
5,-1.3969293,-2.6735482
5,-3.020341,1.4574914
5,-2.642688,-2.201249
5,-2.2233102,-2.4900131
5,-3.0996542,-1.4143728
5,-3.3553562,-4.015199
5,-2.8156445,-1.0965102
5,-3.2635376,-2.0399637
5,-2.734471,-0.93919605
5,-2.0762072,-4.765559
5,-2.3629775,-2.5282753
5,-3.3737106,-2.0663369
5,-3.296997,-3.5278177
5,-2.8553653,-2.4595351
5,-3.1195223,-2.6545753
5,-3.1502478,-2.5876024
5,-3.0453684,-5.2821827
5,-2.7505844,-3.6951222
5,-2.401813,-0.6453551
5,-1.9105148,-1.6371747
5,-3.081535,-4.4439144
5,-2.8885972,-0.38099778
5,-3.4590447,-3.095545
5,-3.309003,-2.0865011
5,-3.8739612,-2.4030733
5,-3.5029125,-3.633526
5,-3.111743,-1.6579533
5,-4.217592,0.2568977
5,-1.9037397,-3.1781187
5,-2.337306,-2.1753201
5,-3.0171902,-1.4857938
5,-3.351544,-1.5051814
5,4.6355877,5.2626953
5,1.7877729,1.1005814
5,2.9892516,6.3126154
5,4.068007,5.870498
5,3.2417908,-0.63825756
5,4.2561026,4.463666
5,5.137981,4.0586867
5,4.39287,1.0778732
5,4.5583925,5.249745
5,4.2395563,4.713743
5,6.382517,3.5722392
5,6.610854,3.150105
5,7.242807,2.4360964
5,6.270017,3.9856133
5,6.76359,2.970558
5,6.4041367,4.4150124
10,-2.454965,-1.6285502
10,-2.5733085,-5.265223
10,-2.6294937,-5.2470074
10,-2.2075334,-4.8670197
10,-3.9731102,-1.8282452
10,-4.213652,0.04004407
10,-5.3862705,-1.402637
10,-5.232824,-0.64571106
10,-2.791315,-3.4588668
10,-3.5591552,-1.5896168
10,-4.1055307,-3.1250608
10,-2.9456325,-4.356327
10,-2.7288349,-3.356769
10,-3.4178724,-2.3952775
10,-2.9247484,-2.6212645
10,-2.2501144,-2.0637293
10,-4.3355174,-4.629367
11,-4.567316,-1.1674315
11,-2.282348,-2.449215
11,0.42994857,-1.1243658
10,-3.9864588,-1.0778793
10,-3.5912359,-2.8770168
10,-5.4226694,-0.72674334
10,-3.8365195,-1.1204255
10,-3.5252504,-3.8416781
11,-5.4157324,-2.725049
11,-4.4001775,-2.6713595
11,-4.429202,-0.36127278
11,-4.7106204,-0.94437563
5,-2.507308,-3.5027692
5,-2.2044253,-1.9052334
5,-0.94545174,-2.3819132
5,-1.520342,-2.8756914
5,-3.9799736,-1.211606
5,-1.7453966,-1.8369358
5,-4.1222057,-0.63383156
5,-3.3925328,0.11350164
5,-3.528792,-1.2164687
5,-1.9967735,-2.3209162
5,-2.7064443,-2.2626429
5,-2.0560715,-3.7502632
5,-0.93287194,-2.076876
5,-3.1206825,-2.0848584
5,-1.159915,-1.9642122
5,-4.2737513,-1.2531016
5,-3.8290882,-3.159954
5,-2.9021618,-0.5806771
5,-3.2064285,-2.9743483
5,-4.723998,0.6771597
5,-2.0580359,-0.15902388
5,-1.761385,3.1586263
5,-3.1323376,-1.3518147
5,-2.1419663,-0.7133125
5,0.051017523,-2.5013902
5,-3.7035713,-1.6836429
5,-1.1511801,-0.19973361
5,-2.4053066,0.13652837
5,-2.1954215,0.043774784
5,-2.6369236,2.023425
5,-1.9597262,-1.5526237
5,-2.2938156,0.1835429
5,-0.63597286,-1.499427
5,-1.777869,-1.5849624
5,-2.9836152,-0.6461058
5,-3.165298,-0.4280127
5,-2.2596173,-0.5676421
5,-0.7675599,-1.3786829
5,-2.4280686,-1.3655683
5,-1.9002936,-2.5861068
5,-2.3925896,0.53501046
5,-1.2102106,-2.3368523
5,-0.50644016,1.3389424
5,-1.989469,-1.939383
5,-1.4708693,-1.9602075
5,0.48616624,-2.5655646
5,-1.837703,-3.4858236
5,-2.0827599,-2.404645
5,-2.685693,-3.1399314
5,-3.0008032,-2.1120043
5,-1.9146802,-1.9257768
5,-2.803453,-2.7665412
5,-0.65417385,-4.690577
5,-1.8003582,-3.1444623
5,-4.7765584,-1.2530441
5,-3.8667653,-1.1293807
5,-2.5810528,-0.7513134
5,-0.16156533,-3.6247118
5,-4.21274,0.723884
5,-4.588343,-2.6887503
5,-1.5356739,-3.6741576
5,2.6151605,3.132417
5,2.9439256,3.8831139
5,4.4976234,1.5175235
5,-13.707163,10.495481
5,2.5943458,1.7179484
5,2.717386,3.3395512
5,-0.73927104,6.009745
5,0.28469568,4.233348
5,3.0145679,2.4434905
5,5.4629993,1.7205937
5,1.508081,4.915969
5,4.184249,2.0142252
5,3.8187964,3.9825816
5,5.8195186,3.4920876
5,9.635015,1.5500711
5,4.386978,1.3334146
5,6.3411813,2.8081775
5,3.4939394,2.716538
5,5.8456297,2.394264
5,6.3075337,3.5261989
5,2.8423843,1.2630861
5,5.1352262,3.4158
5,4.490588,2.244969
5,4.9993167,2.4173338
5,6.7913265,2.1108568
5,5.5349364,2.8361561
5,2.6468394,2.360983
5,4.4869337,3.2088203
1,3.8651712,2.7362733
1,5.487688,2.7702045
1,4.023165,1.82918
1,3.5173833,0.7594639
1,3.962937,1.6999481
1,4.6865253,0.19024438
1,4.860916,0.3094079
1,5.4579477,1.3488829
1,4.5427322,0.5684979
1,3.6970456,0.09264052
1,2.0440488,2.3950567
1,4.081003,-2.9562845
1,3.916835,-1.1352277
1,2.4810772,1.1331614
5,-5.164797,0.11817181
5,-6.049348,-0.16099703
5,-7.6219177,3.116871
5,-5.1764665,5.355261
5,-3.4145582,-0.08825773
5,-4.3898964,-2.1750486
5,-6.384036,4.03399
5,-3.9328556,-1.7646322
5,1.1791768,0.6592494
1,1.7888181,3.2110193
5,3.7319064,1.781104
1,4.989936,3.2163658
1,2.2432435,3.1201198
5,5.2162704,0.65255433
1,4.531947,0.11431104
1,6.851269,3.399291
1,6.5864596,1.5562242
1,7.2180195,2.4936967
1,6.2498875,1.6180843
1,2.745957,3.029685
1,4.186586,2.9570808
1,5.27882,1.5630147
5,5.1057773,3.816713
1,4.586489,0.7244464
5,5.8093576,2.3566632
5,5.770735,1.9878174
5,-2.4445686,-4.5701847
5,-2.185892,-1.5040479
5,-1.7930263,-1.7134016
5,-2.7247787,-0.41712356
5,-0.7577554,-1.5564203
5,-3.0272486,-0.7218933
5,-2.2531898,0.31332788
5,-1.5052191,-2.064811
5,-2.8323247,0.17989168
5,-1.1437887,-1.3552309
5,-3.5910974,-2.760411
5,-3.4188828,-0.47414503
5,-2.0255265,-2.3947423
5,-2.9920077,-1.5135007
5,-1.9016396,-1.3743255
5,-2.9650784,-3.0147662
5,-3.7780557,0.5982702
5,-1.8613491,-3.03271
5,-2.9284408,0.061590552
5,-1.5497366,-1.7392545
5,-1.8551136,-1.1075282
5,-3.239317,-0.42142966
5,-2.506799,-0.76046336
5,-3.4889805,-1.2734605
10,-3.3786252,-1.8686337
10,-4.1982355,-2.212899
10,-2.2053866,-3.5356607
10,0.06943232,1.1194935
10,-3.8892121,-3.7818594
10,-3.844357,-0.9820721
10,-4.061393,-1.0180997
10,-2.6772544,-3.5575895
10,-2.166004,-1.3256236
5,6.3353205,4.7337008
5,6.837149,3.4695563
5,7.457945,4.6096396
5,5.465224,4.5015807
5,6.9558973,4.8912773
5,6.5348577,3.5972552
5,7.017941,4.353779
5,6.103872,4.541122
5,5.634999,3.3665128
5,6.9570312,5.47352
5,7.6949253,3.2971737
5,6.6620674,3.35112
5,7.119558,4.262299
5,6.8491106,3.7252824
5,7.236078,3.5131443
5,7.399852,4.074682
5,7.3791933,4.689964
5,7.5591197,4.7217784
5,8.278917,3.802813
5,5.903696,5.453899
5,7.923633,4.549425
5,7.1971035,4.8293586
5,5.5597734,4.7161007
5,6.0583673,4.444791
5,7.1961927,3.8942502
5,7.301553,1.7969468
5,5.1037145,1.8334371
5,5.461427,3.653933
5,7.812323,2.550038
5,5.041816,4.739331
5,6.121028,4.307648
5,6.2351522,3.215289
5,7.124036,4.0530596
5,6.2352395,2.995193
5,1.5220935,-0.748602
5,4.6735625,1.5603348
5,2.042982,0.39172837
5,2.1731408,0.38510597
5,5.2622766,2.921771
5,4.7522883,2.6028936
5,2.6560938,-0.8942635
5,1.655927,-0.5320993
5,0.9372709,-2.1079068
5,3.7488365,3.181328
5,1.0431337,-0.6683329
5,4.0963526,-0.8076767
5,3.9126937,-0.4103505
5,3.0917397,2.0268555
5,3.7576003,-1.4317211
5,2.3081198,-1.344002
5,-2.6290903,-3.3566792
5,-4.028517,-0.107823625
5,-2.6928625,-4.4998064
5,-3.6359465,-1.592414
5,-5.383192,0.269549
5,-3.9085715,-0.48462847
5,-2.3557022,-0.23512691
5,-1.7661288,-3.3873835
5,-3.2754674,0.87472814
5,-1.4675031,0.030161977
5,-1.6495782,-1.8374829
5,-0.7276131,-0.5926869
5,-1.9459742,1.5629046
5,-3.3982594,-0.60488653
5,-2.4809148,0.62217295
5,-3.8767018,0.73192763
5,-2.264807,0.3591531
5,-2.855741,-0.10671079
5,-2.5407622,-0.70157677
5,-1.3788301,-2.9611998
5,-3.3925982,2.3833625
5,-3.6263294,-3.0443654
5,-3.0907514,-0.66117245
5,-1.7534904,-4.36796
5,-2.3174074,0.22304964
5,-3.5220757,-3.0381212
5,-2.4288278,-0.99402016
5,-2.220677,-2.3080833
5,-3.410385,1.3636296
5,-2.8225815,0.95786303
5,-4.1748176,-1.4150192
5,-2.380421,-1.0618578
5,-2.670723,-1.9385449
5,-2.3647146,-2.181607
5,-0.26749083,-1.6923608
5,-2.7617264,-2.262419
5,-1.6034048,-3.0912724
5,-3.3202188,-0.92993325
5,-2.309661,0.16333374
5,-2.3577957,-1.9489174
5,-1.2348537,-0.2911058
5,-3.1621447,-0.95111746
5,-1.5447943,-1.1513536
5,-2.732225,-10.891579
5,-2.365034,-2.335578
5,-2.5459704,-1.8586377
5,-2.736241,-0.5911844
5,-4.024554,0.44217715
5,-3.4689667,-1.7083523
5,-3.4378307,-5.098565
5,-3.1702385,-2.638433
5,-4.66686,0.25172108
5,-2.8658736,-5.6493864
5,-2.3177502,-2.7477481
5,-3.0683744,-1.2947948
5,-4.5774093,0.48448345
5,-3.8430347,-1.5939564
5,-2.7307286,-0.16064781
5,-3.463308,1.6410377
5,0.41635084,-6.529056
5,-3.4561708,-1.3318577
5,-2.8627486,-1.1130936
5,-2.9488502,-2.526545
5,-3.112581,-4.308574
5,-3.6924622,-3.671644
5,-4.331776,-2.6217878
5,-3.9379468,-4.593668
5,-2.793749,-5.6550503
5,-3.8905656,-4.4284062
5,-3.5675793,-4.93949
5,-0.3411126,-11.641893
5,-3.7885892,0.6194253
5,-2.7038696,-4.127568
5,-3.264222,-1.1899576
5,-3.7979908,-3.8645782
5,-3.5031044,-4.403468
5,-2.7998967,-6.191949
5,2.9978907,2.1806574
5,-0.027225927,2.6835058
5,1.7191789,1.1040635
5,0.84026384,2.7365646
5,0.51190615,2.4408262
5,1.3110583,2.4922547
5,-0.01867044,0.25250506
5,2.0682752,-0.10367477
5,-0.3171028,-1.752201
5,0.73082185,-1.1315136
5,0.9091536,-2.622177
5,2.57642,-1.5156963
5,0.4202733,0.96965325
5,1.2629386,-0.8387061
5,-1.4146968,-2.633452
5,1.1586618,-2.039292
5,-0.57725525,0.29721725
5,0.8300538,-0.27596545
5,2.4404593,-1.6367378
5,1.0829023,-2.1883483
5,0.24711293,-1.4295347
5,0.9643111,-0.30715954
5,0.09845014,-1.9644259
5,-0.3906054,-1.6315086
5,2.2999318,-0.75396127
5,1.4686757,0.10026473
5,0.61347866,0.5803001
5,0.5009978,-0.25388232
5,1.580076,-2.5768526
1,-3.965066,-4.1031017
1,-2.5020337,-1.4333596
1,-4.4179187,0.6163219
1,3.5553367,0.14830649
1,4.5178366,0.9878287
1,5.4467072,1.6314046
1,2.981965,-0.6485013
1,-4.0688453,-2.0221028
1,-1.4352683,-3.4365592
1,-2.478241,-2.5742946
1,-3.9314845,-2.1921735
1,-2.8627682,-2.6297843
1,-3.5854585,-3.7295575
1,-5.49295,0.3005168
1,-3.2775311,-2.2569866
1,-3.335844,-3.1804204
1,-3.599094,-3.977812
1,-2.7833862,-1.8604728
1,-5.438911,0.6094588
1,-4.8031,-1.992959
1,-4.4316816,-0.011215091
1,-4.370742,-0.8028054
1,-1.1511698,-3.6838398
1,-4.1365013,-1.9437578
1,-1.5663029,-1.4325621
1,-3.1659312,-1.2117752
1,-4.59947,-2.3145127
5,-2.9485774,-3.3622048
5,-3.5755148,-2.1624482
5,-1.7716246,-4.6955504
5,-2.6745536,-3.5297406
5,-4.4607487,-3.3740036
5,-2.46817,-5.2679944
5,-1.6828912,-5.787425
5,-2.155378,-5.0158205
5,-1.8261163,-3.679082
5,-4.709526,-2.816521
5,-2.3647816,-6.098171
5,-2.1142259,-2.8462439
5,-1.6928835,-3.7878425
5,-3.0781868,-4.5530143
5,-2.387562,-2.9222355
5,-4.099674,-3.906283
5,-3.5253026,-1.9492218
5,-2.685304,-5.493816
5,-2.442935,-4.630225
5,-1.3958801,-3.479632
5,-2.0154195,-3.6107457
5,-2.636098,-1.5576357
5,-2.0401075,-3.5447416
5,-1.971269,-1.7287726
5,-3.413448,-3.0392225
5,-2.435554,-1.3893398
5,-2.8157377,-3.3356953
5,4.767101,2.008843
5,4.057848,0.6292614
5,4.510012,3.2822168
5,4.887011,1.8541613
5,5.636814,2.8982344
5,3.992779,3.259315
5,4.9251256,2.3606904
5,4.718889,1.5623873
5,4.5049644,1.9265633
5,1.1459725,-0.19634509
5,2.4170227,3.8536656
5,1.2820134,2.2208667
5,5.9637475,1.4973361
5,4.495347,1.6608231
5,-3.2936568,-2.7004204
5,-2.3251293,-2.5705225
5,-1.9076251,0.2590189
5,1.3256943,-4.7078414
5,-3.4823253,-2.275888
5,-1.7584001,-3.9375927
5,-4.0810804,-5.8633013
5,-1.0514817,-4.150064
5,-1.2726209,-5.099516
5,-2.580582,-1.7768688
5,-3.81038,-0.2884786
5,-1.7470797,-2.942522
5,-0.9559765,-8.174887
5,-1.6449022,-3.1728435
5,-2.2575495,-2.419101
5,-2.081695,-4.910334
10,-3.981346,-2.6467042
10,-4.161302,-3.7235122
10,1.1516135,-2.0636723
10,-3.1192727,-3.3629563
10,-3.816745,-4.773641
10,-4.652467,-2.2731297
10,-1.8400428,-4.4599595
10,-3.202085,-5.0605016
10,-3.3655603,-3.9190907
10,-4.3939614,-2.562321
10,-4.2864013,-3.8869777
10,-4.4455338,-4.0261183
1,-0.069455504,1.201788
1,-2.374551,-0.22588158
1,-2.8022852,3.1350799
1,-2.0038052,-3.3202736
1,-0.7656861,-1.4123709
1,-1.5999992,-1.8576716
1,-0.5486703,-5.4753447
1,-0.91972876,-2.0720885
1,0.43948638,-6.8910203
1,1.396879,-3.030812
1,-1.1040049,-2.84268
1,-1.315773,-3.3204074
1,-0.42643574,-1.6601378
1,0.57803714,-0.0965693
1,-0.5300575,-3.9154072
1,-3.294621,-2.9156327
1,0.74575824,-0.5744133
1,5.2079973,3.1636758
1,8.72089,3.8074875
1,6.012171,3.5687423
1,6.011079,2.0432293
1,4.2341695,0.5132905
1,7.225281,2.4914727
1,5.0275083,3.8260412
1,7.6014185,1.0558596
1,6.9021087,2.3393993
1,7.975523,3.2472506
1,5.1169186,3.5244875
1,9.513655,3.4704514
5,-3.663335,-4.664821
5,-3.7711413,-2.6675484
5,-3.6432703,-5.991833
0,-11.54869,1.8762989
0,-12.337039,2.3248854
0,-12.588361,3.7416596
0,-13.782871,3.5639486
0,-11.728824,1.7456158
0,-12.635157,3.197365
0,-12.691344,4.125065
0,-11.576571,2.0286083
0,-11.728216,2.887921
5,2.6033874,4.0614195
5,6.680288,3.7818117
5,4.0659447,1.7222607
5,6.288011,2.9940977
5,5.294492,4.965724
5,4.37778,2.4940646
5,1.961683,6.7920547
5,7.692048,4.2428293
5,5.6933103,3.6765454
5,4.7459044,4.8734775
5,4.435017,0.39017862
5,0.53792834,2.570814
5,4.6352963,5.1586137
5,3.8575096,4.4185863
5,8.518359,2.09696
5,5.1413355,3.0119715
5,3.9137707,5.478863
5,3.4579701,4.472463
5,3.8262935,4.2889304
5,5.466301,3.5219922
5,6.189029,4.0852466
5,-2.1665106,-2.898218
5,1.8117151,5.5424643
5,2.8894525,5.4349074
5,3.2279737,5.352412
5,3.040122,4.367968
5,1.0122061,5.835463
5,1.9820894,-0.59294707
5,2.9134924,5.609687
5,4.884413,6.0655823
5,-1.9499629,-4.3811235
5,7.5376234,5.434103
5,-0.45328927,-0.5498106
5,-0.16488767,1.3275937
5,0.34213543,3.2853189
5,-1.363147,-2.6553802
5,0.09758538,-4.189645
5,4.3958654,-3.567111
5,3.354574,5.3866453
5,5.6660237,3.8428087
5,6.0896974,6.207217
5,8.120157,3.6628664
5,6.511768,4.3668704
5,-0.08365512,0.09181371
5,2.0435946,0.56839675
5,0.4479444,2.1095912
5,5.5786705,4.385983
5,5.1160617,6.5460124
5,6.456267,3.9656603
5,8.089607,4.367355
5,5.617894,4.489205
5,0.9211628,2.687941
5,-1.3367273,-0.76189697
5,2.0788584,0.13155794
5,1.9744692,1.2234886
5,-0.29084414,-4.363114
5,-1.5165503,-0.2911011
5,2.7352858,3.0693035
5,5.299415,4.624977
5,7.2417574,4.6184154
5,8.451523,2.6781309
5,6.2489276,3.8847668
5,-3.5943663,-1.5139649
5,0.26547268,1.6951733
5,2.1263285,0.94291013
5,4.7911587,1.7406676
5,2.6891935,1.6389335
5,3.5316613,6.614901
5,3.8326614,4.939287
5,-2.5041335,-2.8663373
5,6.6717997,4.520399
5,5.7921605,4.798086
5,2.5172904,-0.3484344
5,5.646336,1.5857162
5,-0.047101855,-4.29659
5,2.654242,4.9523253
5,3.0903893,5.773837
5,3.7307491,5.03062
5,6.5058184,4.3257174
5,-5.7015533,13.012429
5,0.009477437,0.9874629
5,2.985847,4.373127
5,2.207199,5.159502
5,5.067027,2.7651463
5,4.929771,4.3599825
5,6.435965,3.1810741
5,2.1034653,-0.29012614
5,2.4864109,0.7117739
5,0.9273851,-1.1237551
5,5.099905,4.4347467
5,3.7246127,4.6635447
5,3.1677735,-2.7287276
5,1.1704673,-5.406954
5,2.5026543,-2.2116838
5,1.3590562,-2.572139
5,3.617569,5.722756
5,1.9123585,7.2405944
12,-5.6816015,2.2249396
12,0.24180806,0.23718321
12,2.5795326,-0.08324945
12,2.0886278,-0.43767604
12,-2.7835617,-1.1163911
12,-5.7426777,-0.45396787
12,-6.3974733,0.6092547
12,-4.2490277,3.948111
12,-2.0302973,-2.6141152
12,-3.5697527,0.69989514
12,-2.313389,0.35725594
0,-12.622738,4.834078
0,-12.914188,3.12772
0,-13.351084,4.9264226
2,-3.2295663,-4.9191256
2,-4.657502,-3.724833
2,-3.020597,-4.8765397
12,-5.817231,-1.224616
12,-6.2594147,0.8308501
12,-4.8337,-2.0949206
12,-2.6029005,-4.046745
12,-6.2895365,-2.1420555
9,4.7062454,4.501336
9,10.737158,3.8071084
5,9.974689,6.6864142
5,13.174741,5.210466
8,4.1049194,9.946267
5,0.012032032,0.1354202
5,1.858347,-1.1670429
0,-8.262219,2.4317477
0,-7.0124493,1.2192504
5,14.660471,5.1446033
0,-5.678462,1.1248037
8,6.7815967,8.977863
5,12.890301,5.603504
11,-0.46323717,-4.332688
5,12.197265,4.0574465
0,-0.8412495,-4.915331
0,-0.84923464,-2.0779157
5,13.873438,4.641483
5,9.625968,3.9254184
2,-0.77253723,-5.104042
2,0.78382987,-2.9230638
2,0.20050341,-4.7419486
5,0.9547237,-0.71374065
5,1.6983662,-2.9426284
0,-5.402454,1.9129041
3,-12.287636,15.663508
5,-11.68666,15.041093
10,-10.678729,12.195602
5,9.754179,5.0672345
5,10.291739,6.5228724
5,9.794113,5.9468193
5,10.936409,5.4053855
5,10.936119,3.50664
5,12.124565,4.7330117
5,10.737231,5.2459645
5,11.297582,4.5830035
5,11.730526,6.0748587
5,10.344286,5.9542904
5,10.166864,5.6579986
5,11.954139,5.4045124
5,9.214264,6.049977
5,9.688877,5.1012506
5,9.51084,5.284029
5,13.688581,6.1358614
5,11.009744,6.210053
5,13.010287,5.197608
5,9.817174,5.099371
5,10.036673,3.6328368
5,12.145744,3.7892585
5,8.45463,5.115094
5,11.083084,3.9349656
0,-4.473545,-0.41155916
0,-6.201395,1.2179519
8,6.4263916,7.021673
0,-5.3178787,3.8445873
0,-5.57525,2.2800894
8,7.513526,8.257735
0,-5.0021,-0.016994998
7,8.488932,4.2662373
0,-3.612352,-1.8865485
7,6.353686,-0.3051905
8,6.7896667,6.7132015
0,-5.422621,0.10168606
0,-5.782085,0.44247085
0,-6.035735,1.0781481
0,-5.3196845,-0.17567651
8,6.458624,6.9013214
0,-6.5705347,1.6908076
0,-5.480458,0.38264728
8,6.789493,6.700496
4,-6.0931683,1.5048436
